,Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Return
529,2024-01-25,27.489999771118164,29.96999931335449,27.32999992370605,29.71999931335449,28.94760131835937,15399473,600754.SS,0.0787658851683319
530,2024-01-26,8.050000190734863,8.550000190734863,7.880000114440918,8.5,8.07877254486084,593009559,601857.SS,0.063829817708551
531,2024-01-26,3.609999895095825,3.9600000381469727,3.609999895095825,3.7799999713897705,3.7799999713897705,122481670,600515.SS,0.0470914352448845
532,2024-01-26,40.61538314819336,43.03845977783203,40.47692489624024,42.80769348144531,41.4423828125,11973808,000999.SZ,0.0468397683399484
533,2024-01-26,9.720000267028809,9.989999771118164,9.640000343322754,9.90999984741211,9.436996459960938,203976409,600048.SS,0.0322916097525116
534,2024-01-26,8.300000190734863,8.800000190734863,8.180000305175781,8.510000228881836,8.216751098632812,241236548,601800.SS,0.0315151792584043
535,2024-01-26,4.139999866485596,4.289999961853027,4.139999866485596,4.28000020980835,4.072665691375732,338161640,601988.SS,0.0313253280610847
536,2024-01-26,3.890000104904175,4.0,3.890000104904175,4.0,3.7778921127319336,164314055,600016.SS,0.0309278046442462
537,2024-01-26,10.850000381469728,11.420000076293944,10.829999923706056,11.18000030517578,11.18000030517578,32965510,601155.SS,0.0275735466525111
538,2024-01-26,8.0,8.220000267028809,7.989999771118164,8.210000038146973,7.506055355072021,49598844,601009.SS,0.0275344522316576
539,2024-01-26,22.5,23.200000762939453,22.299999237060547,22.8799991607666,21.948055267333984,70900300,600938.SS,0.0250895821504979
540,2024-01-29,125.39230346679688,134.58460998535156,125.38461303710938,132.40769958496094,129.01844787597656,2528107,605499.SS,0.0566605761087362
541,2024-01-29,8.5,9.359999656677246,8.40999984741211,8.9399995803833,8.631933212280273,316026947,601800.SS,0.0505287120959294
542,2024-01-29,6.03000020980835,6.519999980926514,5.989999771118164,6.309999942779541,6.003796100616455,131313213,601998.SS,0.0464344482966594
543,2024-01-29,34.970001220703125,35.25,34.40999984741211,35.060001373291016,33.06232833862305,82599747,000651.SZ,0.0415924400542309
544,2024-01-29,91.0,95.38999938964844,91.0,95.02999877929688,91.54212188720705,1915014,603195.SS,0.0408542782350678
545,2024-01-29,44.15999984741211,46.4900016784668,44.09999847412109,45.630001068115234,44.74000549316406,10556833,603369.SS,0.0309535200753838
546,2024-01-29,72.20999908447266,75.19999694824219,71.9000015258789,74.08999633789062,71.96646881103516,7888666,600600.SS,0.0260351374775495
547,2024-01-29,5.21999979019165,5.480000019073486,5.210000038146973,5.360000133514404,5.187763690948486,81291787,600023.SS,0.0248566183492955
548,2024-01-29,34.59000015258789,35.599998474121094,34.439998626708984,35.18000030517578,34.951114654541016,23370929,600009.SS,0.0244612739911298
549,2024-01-29,4.960000038146973,5.119999885559082,4.949999809265137,5.079999923706055,4.799724102020264,167381939,601169.SS,0.0241935251282605
550,2024-01-30,47.150001525878906,53.07142639160156,47.14285659790039,50.71428680419922,49.22343444824219,25767093,605117.SS,0.0310775616694614
551,2024-01-30,5.860000133514404,6.389999866485596,5.829999923706055,6.119999885559082,5.9861602783203125,285317240,000617.SZ,0.0268456118100721
552,2024-01-30,30.690000534057617,32.0,30.399999618530277,31.26000022888184,31.098907470703125,76744707,600150.SS,0.0199021408790742
553,2024-01-30,41.290000915527344,43.20000076293945,40.90999984741211,41.13999938964844,41.03992462158203,74398815,002230.SZ,0.0180648241770058
554,2024-01-30,8.600000381469727,9.029999732971191,8.550000190734863,8.8100004196167,8.447661399841309,240855498,601186.SS,0.0173210825459095
555,2024-01-30,21.850000381469727,23.049999237060547,21.850000381469727,22.530000686645508,22.29652976989746,31296564,300759.SZ,0.0166967888890399
556,2024-01-30,33.86206817626953,35.1655158996582,33.32413864135742,34.055171966552734,33.57926177978516,21574104,601689.SS,0.0116779682125818
557,2024-01-30,3.5899999141693115,3.7300000190734863,3.559999942779541,3.660000085830689,3.591738224029541,192095908,003816.SZ,0.0110497794298765
558,2024-01-30,18.81999969482422,19.57999992370605,18.549999237060547,18.600000381469727,18.505823135375977,22075143,002074.SZ,0.0108696069068412
559,2024-01-30,31.96999931335449,32.70000076293945,31.799999237060547,31.81999969482422,30.974721908569336,38819576,002415.SZ,0.0101587204706101
560,2024-01-31,145.0,152.9600067138672,144.0,151.58999633789062,147.9541015625,59522108,300750.SZ,0.0770159597718693
561,2024-01-31,16.790000915527344,20.209999084472656,16.790000915527344,19.399999618530277,19.399999618530277,34995007,002180.SZ,0.0503519404304122
562,2024-01-31,3.630000114440918,3.849999904632568,3.630000114440918,3.819999933242798,3.7487540245056152,285801663,003816.SZ,0.0437158042786753
563,2024-01-31,35.38999938964844,37.18999862670898,35.349998474121094,37.119998931884766,35.27217483520508,46737348,601088.SS,0.0380313387635877
564,2024-01-31,15.64285659790039,16.44285774230957,15.428570747375488,16.235713958740234,15.970818519592283,31978707,603806.SS,0.0364797539974111
565,2024-01-31,55.0,56.880001068115234,54.0099983215332,55.959999084472656,55.52887725830078,14217989,300124.SZ,0.0279206556963051
566,2024-01-31,60.400001525878906,63.880001068115234,60.310001373291016,62.150001525878906,62.07592391967773,5424177,300661.SZ,0.0264244807428346
567,2024-01-31,34.40999984741211,35.439998626708984,34.40999984741211,35.220001220703125,34.349815368652344,26303513,002352.SZ,0.0235397087149924
568,2024-01-31,4.28000020980835,4.539999961853027,4.239999771118164,4.46999979019165,4.337284564971924,280338755,600795.SS,0.0205478706390902
569,2024-01-31,10.869999885559082,11.380000114440918,10.850000381469728,11.15999984741211,10.91799259185791,21248770,600233.SS,0.0201097143937094
570,2024-02-01,13.970000267028809,15.18000030517578,13.920000076293944,15.18000030517578,15.18000030517578,89993539,600732.SS,0.1000000069106834
571,2024-02-01,13.130000114440918,14.640000343322754,12.979999542236328,14.5600004196167,14.165014266967772,179836047,601138.SS,0.0939143471519137
572,2024-02-01,103.79000091552734,116.0,101.5500030517578,111.0500030517578,110.63097381591795,35111551,300308.SZ,0.0802529159055207
573,2024-02-01,37.90999984741211,42.2400016784668,37.400001525878906,40.9900016784668,40.89029312133789,97407555,002230.SZ,0.0674479179601701
574,2024-02-01,102.5,111.02999877929688,102.0,109.25,107.62210083007812,3290302,300751.SZ,0.0658536585365854
575,2024-02-01,47.85714340209961,53.09285736083984,47.78571319580078,51.22142791748047,49.715667724609375,25992678,605117.SS,0.0612697735483485
576,2024-02-01,23.899999618530277,25.200000762939453,23.88999938964844,24.71999931335449,23.685714721679688,70447800,600438.SS,0.0609442112785703
577,2024-02-01,88.0,93.61000061035156,87.38999938964844,90.72000122070312,88.3008041381836,8111923,002821.SZ,0.0608045460915989
578,2024-02-01,109.98999786376952,122.18000030517578,108.8499984741211,116.48999786376952,116.48999786376952,9095006,688256.SS,0.058999980579723
579,2024-02-01,15.5600004196167,16.600000381469727,15.420000076293944,16.399999618530273,15.835150718688965,45337460,002236.SZ,0.0553410333840629
580,2024-02-02,54.220001220703125,58.150001525878906,53.68000030517578,57.0,55.996036529541016,3490582,300979.SZ,0.0522429744639916
581,2024-02-02,45.400001525878906,47.5099983215332,45.400001525878906,47.08000183105469,46.16172409057617,11066539,603369.SS,0.0372329249643406
582,2024-02-02,205.0200042724609,212.41000366210935,203.8800048828125,209.5,204.953125,6819526,600809.SS,0.0271118240241279
583,2024-02-02,200.88999938964844,208.5,199.16000366210935,204.6499938964844,200.6734619140625,2296544,000596.SZ,0.0229430990398082
584,2024-02-02,70.7699966430664,72.69999694824219,69.80000305175781,72.06999969482422,70.00436401367188,7473793,600600.SS,0.0221244860492235
585,2024-02-02,5.710000038146973,5.849999904632568,5.5,5.829999923706055,5.584897041320801,192848484,601728.SS,0.0210157416387732
586,2024-02-02,7.21999979019165,7.449999809265137,7.170000076293945,7.349999904632568,7.00462532043457,80201710,000157.SZ,0.0208333471307051
587,2024-02-02,139.5,144.47000122070312,138.58999633789062,141.3699951171875,136.63133239746094,3867011,688036.SS,0.0200591590501169
588,2024-02-02,134.83999633789062,138.0,134.0,137.42999267578125,136.97848510742188,2920711,688271.SS,0.0200400581449013
589,2024-02-02,8.489999771118164,8.789999961853027,8.420000076293945,8.65999984741211,8.474759101867676,53919894,600011.SS,0.0200235666521761
590,2024-02-05,12.489999771118164,13.65999984741211,12.329999923706056,13.350000381469728,13.18502426147461,153245660,300015.SZ,0.0671462939423919
591,2024-02-05,44.060001373291016,48.29999923706055,43.43000030517578,47.2599983215332,45.86640930175781,28705900,300122.SZ,0.0648940329901681
592,2024-02-05,265.0,289.79998779296875,264.1300048828125,284.3399963378906,276.5077819824219,7906250,300760.SZ,0.0632315152571918
593,2024-02-05,103.0999984741211,112.3499984741211,96.58000183105467,110.5,108.8534698486328,3499925,300751.SZ,0.0623978245406537
594,2024-02-05,13.880000114440918,15.210000038146973,13.8100004196167,14.770000457763672,14.369317054748535,222610970,601138.SS,0.0610632454605581
595,2024-02-05,204.2857208251953,219.1999969482422,199.99285888671875,215.5,213.14031982421875,7868470,300896.SZ,0.0543421507432948
596,2024-02-05,25.63999938964844,27.65999984741211,25.299999237060547,26.979999542236328,26.783660888671875,95097387,002475.SZ,0.0526726658476155
597,2024-02-05,138.0,144.3000030517578,133.8800048828125,143.5500030517578,143.07839965820312,4792710,688271.SS,0.0445318394974714
598,2024-02-05,6.130000114440918,6.449999809265137,6.130000114440918,6.349999904632568,6.0418548583984375,129227359,601998.SS,0.0444078921570012
599,2024-02-05,228.16000366210935,245.0,227.7100067138672,240.9499969482422,240.36151123046875,8453593,002371.SZ,0.0412705415023906
600,2024-02-06,107.8000030517578,121.8499984741211,106.9000015258789,121.44000244140624,119.45833587646484,12098228,300033.SZ,0.1187471121811241
601,2024-02-06,110.66000366210938,124.87999725341795,109.8000030517578,124.87999725341795,124.40878295898438,35496880,300308.SZ,0.1149999754769461
602,2024-02-06,50.0,55.880001068115234,50.0,55.880001068115234,55.61749649047852,8892053,603392.SS,0.1000000375462335
603,2024-02-06,15.75,17.389999389648438,15.699999809265137,17.389999389648438,17.31963539123535,54745119,600111.SS,0.0999366810940314
604,2024-02-06,53.66999816894531,60.04999923706055,53.45000076293945,59.93999862670898,59.25061798095703,5821022,300957.SZ,0.0982044084982898
605,2024-02-06,37.400001525878906,41.04999923706055,37.20000076293945,41.0,40.79803085327149,56819466,600276.SS,0.0962566397659121
606,2024-02-06,20.030000686645508,22.3700008392334,19.86000061035156,22.36000061035156,22.157136917114254,24633993,300413.SZ,0.0960784817878588
607,2024-02-06,6.309999942779541,7.03000020980835,6.239999771118164,7.0,6.912718296051025,172057758,601360.SS,0.095461681730816
608,2024-02-06,27.479999542236328,30.25,26.84000015258789,30.09000015258789,30.09000015258789,5423628,688561.SS,0.0949781897317731
609,2024-02-06,69.54000091552734,76.37000274658203,68.08000183105469,76.30000305175781,76.18579864501953,26086448,688041.SS,0.0946916268650148
610,2024-02-07,59.9900016784668,61.470001220703125,57.75,61.470001220703125,61.18124008178711,10618127,603392.SS,0.1000357917991792
611,2024-02-07,17.600000381469727,19.1200008392334,17.389999389648438,18.920000076293945,18.84344482421875,95789371,600111.SS,0.0879816411929408
612,2024-02-07,127.20999908447266,135.8699951171875,126.0,135.8699951171875,134.38815307617188,1479076,601799.SS,0.0712764579012987
613,2024-02-07,50.12857055664063,53.21428680419922,50.12857055664063,52.32142639160156,50.783329010009766,21671606,605117.SS,0.0646802000076849
614,2024-02-07,150.5800018310547,158.8800048828125,148.64999389648438,158.8800048828125,153.55441284179688,4084582,688036.SS,0.0583533842962538
615,2024-02-07,53.61000061035156,56.380001068115234,53.61000061035156,55.25,53.89946746826172,111295644,603259.SS,0.0574162679425838
616,2024-02-07,30.81999969482422,33.56999969482422,30.649999618530277,32.45000076293945,32.24869918823242,10735219,603486.SS,0.0559714040457142
617,2024-02-07,49.5,51.91999816894531,48.45000076293945,51.900001525878906,50.88771057128906,10232380,603369.SS,0.0499696784433256
618,2024-02-07,42.907691955566406,45.769229888916016,42.846153259277344,44.846153259277344,43.415828704833984,12207419,000999.SZ,0.044990182230949
619,2024-02-07,30.34000015258789,31.670000076293945,30.030000686645508,31.670000076293945,31.50679588317871,64987366,600150.SS,0.0438365167111778
620,2024-02-08,62.77999877929688,68.52999877929688,62.75,68.52999877929688,68.52999877929688,21011024,603986.SS,0.0999999938768902
621,2024-02-08,58.790000915527344,63.0,58.58000183105469,62.18000030517578,61.8145751953125,4217217,688363.SS,0.0650907702558427
622,2024-02-08,8.670000076293945,9.119999885559082,8.670000076293945,9.119999885559082,8.80787181854248,87043822,001979.SZ,0.064177387435268
623,2024-02-08,18.530000686645508,19.56999969482422,18.1299991607666,19.479999542236328,19.08051872253418,22804069,601865.SS,0.0621591810340076
624,2024-02-08,33.83000183105469,35.72999954223633,33.70000076293945,34.540000915527344,34.313262939453125,39084125,601995.SS,0.0611367657484007
625,2024-02-08,67.30000305175781,70.91000366210938,66.01000213623047,70.7699966430664,70.6856460571289,4830048,300661.SZ,0.0595896941605489
626,2024-02-08,18.670000076293945,20.09000015258789,18.459999084472656,19.700000762939453,19.700000762939453,19846642,002180.SZ,0.0568670283261747
627,2024-02-08,34.13793182373047,36.26896667480469,33.70344924926758,36.07586288452149,35.57171630859375,26799121,601689.SS,0.0567676762258892
628,2024-02-08,9.65999984741211,10.079999923706056,9.609999656677246,10.0600004196167,10.0600004196167,134628656,000002.SZ,0.0567226823411179
629,2024-02-08,47.79999923706055,50.61000061035156,47.29999923706055,50.0,49.825416564941406,12055733,300223.SZ,0.0564123825406963
630,2024-02-19,138.0,152.39999389648438,133.86000061035156,152.39999389648438,151.82493591308594,41589102,300308.SZ,0.1999999519408217
631,2024-02-19,124.1999969482422,135.60000610351562,121.3000030517578,134.02999877929688,134.02999877929688,11617749,688256.SS,0.1614384489348566
632,2024-02-19,80.5999984741211,88.31999969482422,79.0199966430664,86.0,85.87128448486328,35771166,688041.SS,0.1209593148024172
633,2024-02-19,36.0099983215332,37.400001525878906,35.18000030517578,37.400001525878906,37.24077224731445,86529663,603019.SS,0.1000000448787914
634,2024-02-19,16.700000762939453,17.270000457763672,16.31999969482422,17.270000457763672,16.801496505737305,198838500,601138.SS,0.1000000425205114
635,2024-02-19,17.561538696289062,19.323076248168945,17.384614944458008,19.323076248168945,17.475378036499023,90460519,600188.SS,0.0998249331041665
636,2024-02-19,31.700000762939453,33.41999816894531,31.350000381469727,33.20000076293945,33.085243225097656,115923426,000977.SZ,0.0928242817667572
637,2024-02-19,7.590000152587891,7.809999942779541,7.420000076293945,7.78000020980835,7.682992935180664,194479895,601360.SS,0.0850767262236493
638,2024-02-19,11.880000114440918,12.949999809265137,11.8100004196167,12.9399995803833,12.6222505569458,53276246,601898.SS,0.0837520967457101
639,2024-02-19,22.8799991607666,24.71999931335449,22.850000381469727,24.61000061035156,23.60759162902832,59279425,600938.SS,0.0770240787527125
640,2024-02-20,50.540000915527344,61.52000045776367,49.41999816894531,61.52000045776367,61.30519485473633,20545762,300223.SZ,0.1999219798806901
641,2024-02-20,17.899999618530273,18.989999771118164,17.610000610351562,18.489999771118164,17.988399505615234,305323162,601138.SS,0.0706426914312006
642,2024-02-20,11.3100004196167,12.09000015258789,11.229999542236328,11.960000038146973,11.6963529586792,127036845,601881.SS,0.054673710512922
643,2024-02-20,14.3100004196167,15.390000343322754,14.18000030517578,15.149999618530272,15.061741828918455,55694724,601059.SS,0.0513532115859849
644,2024-02-20,66.19000244140625,72.0199966430664,64.43000030517578,70.1500015258789,70.1500015258789,30158154,603986.SS,0.0477969338835158
645,2024-02-20,19.323076248168945,20.41538429260254,19.192306518554688,20.23076820373535,18.296274185180664,75348257,600188.SS,0.0469745057106225
646,2024-02-20,153.0,162.99000549316406,151.0,159.5,158.8981475830078,44837230,300308.SZ,0.0465879684243177
647,2024-02-20,65.0,67.27999877929688,64.33000183105469,66.75,62.99633407592773,2564720,603833.SS,0.0320037057058977
648,2024-02-20,15.729999542236328,16.329999923706055,15.699999809265137,16.280000686645508,15.546125411987305,79745650,000338.SZ,0.0316857390453308
649,2024-02-20,15.770000457763672,16.770000457763672,15.75,16.399999618530273,16.081653594970703,81493641,601788.SS,0.0314465416349625
650,2024-02-21,59.04999923706055,65.55999755859375,58.880001068115234,65.55999755859375,62.82058334350586,10012460,600132.SS,0.099999987199002
651,2024-02-21,9.779999732971191,10.800000190734863,9.770000457763672,10.800000190734863,9.868678092956545,505528460,000001.SZ,0.0997963876136542
652,2024-02-21,63.40999984741211,72.33000183105469,61.630001068115234,66.2300033569336,65.99874877929688,43540264,300223.SZ,0.0765605146964125
653,2024-02-21,31.9862060546875,36.31034469604492,31.86896514892578,35.42068862915039,34.92569732666016,44703157,601689.SS,0.0731299176197564
654,2024-02-21,51.57142639160156,57.43571472167969,50.84999847412109,55.71428680419922,54.07645034790039,27156649,605117.SS,0.0670314623490848
655,2024-02-21,48.79999923706055,53.0,48.59999847412109,52.400001525878906,51.377960205078125,11529311,603369.SS,0.064824273536977
656,2024-02-21,16.100000381469727,17.729999542236328,16.030000686645508,17.31999969482422,15.80270004272461,76102467,002271.SZ,0.0645359070386204
657,2024-02-21,152.4499969482422,165.8699951171875,151.52999877929688,163.05999755859375,155.87193298339844,16941646,000568.SZ,0.0631805617128844
658,2024-02-21,30.799999237060547,34.15999984741211,30.68000030517578,33.0,32.06061553955078,38646478,601336.SS,0.0628019584815957
659,2024-02-21,21.729999542236328,23.5,21.61000061035156,22.96999931335449,22.334884643554688,86689393,002142.SZ,0.05609192245308
660,2024-02-22,58.02999877929688,62.56999969482422,58.02999877929688,62.56999969482422,61.94381332397461,7938264,002916.SZ,0.1000351357218694
661,2024-02-22,60.70000076293945,67.3499984741211,60.59999847412109,67.3499984741211,67.03361511230469,15434699,603392.SS,0.0999509877125379
662,2024-02-22,133.89999389648438,147.8800048828125,133.85000610351562,139.8800048828125,139.8800048828125,12375291,688256.SS,0.0988216930830701
663,2024-02-22,11.40999984741211,12.449999809265137,11.380000114440918,12.449999809265137,11.4530029296875,97912848,000983.SZ,0.0882867365322048
664,2024-02-22,38.5,39.72999954223633,38.4900016784668,39.13999938964844,38.97336196899414,120117053,603019.SS,0.0836102034072259
665,2024-02-22,19.61538314819336,21.100000381469727,19.58461570739746,21.08461570739746,19.0684757232666,68255488,600188.SS,0.0657076811009063
666,2024-02-22,16.18000030517578,17.780000686645508,16.149999618530273,17.260000228881836,16.924959182739258,133845422,601788.SS,0.0601965295394748
667,2024-02-22,25.26000022888184,26.90999984741211,25.25,26.90999984741211,25.471092224121094,39835345,601225.SS,0.0586152543920603
668,2024-02-22,8.630000114440918,9.210000038146973,8.630000114440918,9.210000038146973,8.75358772277832,322411660,601857.SS,0.0574052810344618
669,2024-02-22,24.40999984741211,25.920000076293945,24.309999465942383,25.88999938964844,23.993309020996094,35155873,601699.SS,0.0567346689652423
670,2024-02-23,36.54482650756836,39.55172348022461,36.41379165649414,39.55172348022461,38.999000549316406,41058304,601689.SS,0.099923342431248
671,2024-02-23,93.06999969482422,99.98999786376952,93.06999969482422,99.3000030517578,98.59329986572266,10052947,002920.SZ,0.0746753399559889
672,2024-02-23,23.399999618530277,25.200000762939453,23.3700008392334,24.950000762939453,24.58182907104492,77344523,002050.SZ,0.0662393662255338
673,2024-02-23,14.119999885559082,14.710000038146973,14.020000457763672,14.670000076293944,14.325355529785156,359523583,000625.SZ,0.0615050940839068
674,2024-02-23,19.200000762939453,19.64285659790039,18.91428565979004,19.32857131958008,19.013214111328125,45148240,603806.SS,0.0611765122287157
675,2024-02-23,68.5999984741211,71.80000305175781,67.37000274658203,70.18000030517578,69.8503189086914,16831597,603392.SS,0.0420193302920726
676,2024-02-23,65.5,66.66000366210938,64.0199966430664,65.18000030517578,64.52769470214844,12705971,002916.SZ,0.0417132910832898
677,2024-02-23,126.80999755859376,130.8000030517578,125.3000030517578,130.5800018310547,130.28286743164062,7896786,688012.SS,0.0379968097244818
678,2024-02-23,9.630000114440918,9.970000267028809,9.609999656677246,9.960000038146973,9.633264541625977,41837179,601615.SS,0.0342679044428249
679,2024-02-23,6.139999866485596,6.380000114440918,6.090000152587891,6.349999904632568,6.238946914672852,150005205,603993.SS,0.0342019613539783
680,2024-02-26,52.68000030517578,57.150001525878906,52.59000015258789,56.959999084472656,56.122703552246094,13418733,601100.SS,0.0755287022120203
681,2024-02-26,139.39999389648438,153.66000366210938,138.97000122070312,151.25999450683594,151.25999450683594,10616825,688256.SS,0.0664879965736311
682,2024-02-26,39.470001220703125,42.79999923706055,39.18000030517578,41.68999862670898,41.51250457763672,114128888,603019.SS,0.0602746426825819
683,2024-02-26,36.5,38.58000183105469,36.5,38.0,37.46284866333008,8223803,688187.SS,0.0602678526287936
684,2024-02-26,6.039999961853027,6.5,6.039999961853027,6.28000020980835,6.116031646728516,178348373,601766.SS,0.0397351406409101
685,2024-02-26,27.8799991607666,29.5,27.84000015258789,29.13999938964844,27.94516372680664,8901641,300628.SZ,0.0388591865324454
686,2024-02-26,36.630001068115234,38.04999923706055,36.27999877929688,37.34999847412109,37.1182975769043,8400577,603486.SS,0.0380766800810141
687,2024-02-26,96.7300033569336,102.16999816894533,96.5,100.37999725341795,97.70320129394533,5983983,002821.SZ,0.0377338340723085
688,2024-02-26,99.98999786376952,106.4800033569336,99.3000030517578,102.7300033569336,101.99888610839844,8888931,002920.SZ,0.0345417945595427
689,2024-02-26,22.600000381469727,23.75,22.600000381469727,23.200000762939453,22.92326164245605,33023017,601633.SS,0.0338681020853082
690,2024-02-27,148.49000549316406,172.1300048828125,146.1199951171875,168.13999938964844,168.13999938964844,13192446,688256.SS,0.1115959638756276
691,2024-02-27,18.540000915527344,20.559999465942383,18.36000061035156,20.559999465942383,20.44081115722656,133476861,000938.SZ,0.1000534445398855
692,2024-02-27,59.900001525878906,66.41000366210938,59.27000045776367,66.41000366210938,65.62189483642578,27436048,002049.SZ,0.1000497736804588
693,2024-02-27,66.73999786376953,74.01000213623047,66.66000366210938,74.01000213623047,73.6623306274414,16322646,603392.SS,0.1000297782259254
694,2024-02-27,41.06999969482422,45.86000061035156,40.79999923706055,45.86000061035156,45.66475296020508,89577987,603019.SS,0.1000240374431444
695,2024-02-27,62.79999923706055,69.95999908447266,62.70000076293945,69.95999908447266,69.25985717773438,13760264,002916.SZ,0.1000000119959036
696,2024-02-27,25.5,28.15999984741211,25.3799991607666,28.15999984741211,27.48797607421875,289459669,000063.SZ,0.0999999776482585
697,2024-02-27,48.84000015258789,54.02999877929688,48.59999847412109,54.02999877929688,52.59178161621094,27990889,000733.SZ,0.0999592824548074
698,2024-02-27,16.0,16.969999313354492,15.649999618530272,16.969999313354492,16.940444946289062,80888341,601698.SS,0.099805507305281
699,2024-02-27,7.96999979019165,8.829999923706055,7.929999828338623,8.829999923706055,8.719900131225586,271390833,601360.SS,0.099626428062016
700,2024-02-28,17.709999084472656,19.399999618530277,17.649999618530273,18.299999237060547,18.14368438720703,44040737,603659.SS,0.0374149586308609
701,2024-02-28,50.209999084472656,50.45000076293945,47.540000915527344,47.560001373291016,47.35751724243164,262077229,603019.SS,0.0370693576169671
702,2024-02-28,8.59000015258789,9.0,8.5600004196167,8.890000343322754,8.69983959197998,79414668,600011.SS,0.0301274884628062
703,2024-02-28,5.949999809265137,6.369999885559082,5.940000057220459,6.079999923706055,5.947035312652588,276349299,000617.SZ,0.0235690008648092
704,2024-02-28,50.0,52.93000030517578,50.0,50.15999984741211,48.26849365234375,63391008,002466.SZ,0.0155902099064422
705,2024-02-28,4.630000114440918,4.760000228881836,4.599999904632568,4.71999979019165,4.579862117767334,124211570,600795.SS,0.0150536975029218
706,2024-02-28,24.81999969482422,25.440000534057617,24.59000015258789,25.299999237060547,24.63845634460449,120223309,600900.SS,0.014841513331548
707,2024-02-28,12.350000381469728,12.699999809265137,12.039999961853027,12.5600004196167,12.251583099365234,60479390,601898.SS,0.012087072848423
708,2024-02-28,56.900001525878906,59.7599983215332,56.29999923706055,57.400001525878906,56.38899230957031,3795629,300979.SZ,0.0118103646932652
709,2024-02-28,8.5,8.829999923706055,8.489999771118164,8.630000114440918,8.275064468383789,170278916,601186.SS,0.0117233745135059
710,2024-02-29,137.0,147.8000030517578,136.5,146.7899932861328,146.4559783935547,14109201,688012.SS,0.1002922513810227
711,2024-02-29,20.100000381469727,22.100000381469727,20.100000381469727,22.100000381469727,21.971885681152344,224364595,000938.SZ,0.1000497866408884
712,2024-02-29,65.0,71.58999633789062,64.93000030517578,71.58999633789062,70.74040985107422,60093489,002049.SZ,0.1000306441867602
713,2024-02-29,21.290000915527344,23.43000030517578,21.190000534057617,23.43000030517578,23.43000030517578,26906790,002180.SZ,0.1000000537281324
714,2024-02-29,87.0,96.0,86.87999725341797,96.0,95.85443878173828,18196504,603501.SS,0.0946408590715939
715,2024-02-29,27.18000030517578,29.979999542236328,27.15999984741211,29.86000061035156,29.14740753173828,345344884,000063.SZ,0.090577119269551
716,2024-02-29,266.0,286.8999938964844,265.6400146484375,284.0599975585937,283.3662109375,11684701,002371.SZ,0.0865623896141007
717,2024-02-29,48.2400016784668,53.58000183105469,48.04999923706055,53.0,52.23057174682617,7029743,603260.SS,0.0862881534222892
718,2024-02-29,52.900001525878906,58.33000183105469,52.65999984741211,57.36000061035156,55.8331413269043,36958023,000733.SZ,0.0816519315618979
719,2024-02-29,99.95999908447266,107.87999725341795,99.2300033569336,107.5,107.22399139404295,12987757,300782.SZ,0.0729613472448893
720,2024-03-01,8.779999732971191,9.649999618530272,8.729999542236328,9.649999618530272,9.529675483703612,348081135,601360.SS,0.1003419743253923
721,2024-03-01,39.0,41.130001068115234,39.0,41.130001068115234,40.98783493041992,189860688,000977.SZ,0.1000267916426398
722,2024-03-01,22.299999237060547,24.309999465942383,22.18000030517578,24.309999465942383,24.1690731048584,279932370,000938.SZ,0.0999999568473166
723,2024-03-01,24.149999618530277,25.770000457763672,23.549999237060547,25.770000457763672,25.770000457763672,40910938,002180.SZ,0.0998719642385568
724,2024-03-01,7.760000228881836,8.380000114440918,7.670000076293945,8.380000114440918,8.309072494506836,350109677,601901.SS,0.0997375643432931
725,2024-03-01,39.5,43.290000915527344,39.5,42.560001373291016,41.95839309692383,16567753,688187.SS,0.0954955738709035
726,2024-03-01,48.95000076293945,54.0,48.709999084472656,53.5,53.2722282409668,214532103,603019.SS,0.0762422246093177
727,2024-03-01,38.5,41.65999984741211,38.18000030517578,40.91999816894531,40.74361801147461,52060928,600745.SS,0.0726080349220272
728,2024-03-01,19.049999237060547,20.459999084472656,19.049999237060547,20.020000457763672,19.47689437866211,248116620,601138.SS,0.0711610425736735
729,2024-03-01,4.570000171661377,4.860000133514404,4.480000019073486,4.829999923706055,4.740761756896973,635577916,000100.SZ,0.0662250993384385
730,2024-03-04,20.799999237060547,22.020000457763672,20.440000534057617,22.020000457763672,21.422637939453125,268195145,601138.SS,0.0999000976158523
731,2024-03-04,55.56999969482422,60.52000045776367,55.560001373291016,60.0,58.53335571289063,124122674,603259.SS,0.0905125318212101
732,2024-03-04,25.299999237060547,26.989999771118164,25.26000022888184,26.96999931335449,25.871461868286133,64306770,600938.SS,0.0732192683659349
733,2024-03-04,23.229999542236328,25.799999237060547,23.229999542236328,24.8700008392334,24.612281799316406,53946204,300759.SZ,0.0705984214082851
734,2024-03-04,7.289999961853027,7.760000228881836,7.289999961853027,7.679999828338623,7.345153331756592,68856768,601872.SS,0.0651872104999937
735,2024-03-04,102.0,110.22000122070312,101.9000015258789,108.41999816894533,105.52880096435548,8191051,002821.SZ,0.060446013637543
736,2024-03-04,43.0,45.2599983215332,42.65999984741211,44.790000915527344,44.1568717956543,13948616,688187.SS,0.0523966040949375
737,2024-03-04,43.0,44.0099983215332,42.18000030517578,43.18999862670898,43.04071044921875,274310109,000977.SZ,0.0500850353780004
